,stop_name,NAME,CATEGORY,dist
1372,WILLIAMSON RD AT SOUTHWOOD DR,Kew Gardens Park,Nature/ Park,0.003407649190115602
1373,SHEPPARD AVE WEST AT CHESSWOOD DR,Downsview Park,Nature/ Park,0.008031825835158235
1374,BROOKLAWN AVE AT BARKDENE HILLS,Bluffer's Park and Beach (Scarborough Bluffs),Nature/ Park,0.00870894598435349
1375,YONGE ST AT RICHMOND ST EAST,Cloud Gardens Conservatory,Garden / Conservatory,0.0016463753197909646
1376,ORIOLE PKWY AT GORMLEY AVE,Spadina Museum,Museum,0.01417264489437894
1377,MT PLEASANT RD AT MT PLEASANT CEMETERY,Toronto Reference Library,Landmark,0.021082887139071596
1378,LAWRENCE AVE EAST AT MILDENHALL RD,Alexander Muir Memorial Gardens,Nature/ Park,0.015428511904051962
1379,MT PLEASANT RD AT TEDDINGTON PARK AVE,Alexander Muir Memorial Gardens,Nature/ Park,0.010423297097569461
1380,ST REGIS CRES AT KEELE ST EAST SIDE,Downsview Park,Nature/ Park,0.010624515574903617
1381,KIPLING AVE AT WESTWAY,Toronto Congress Centre,Convention & Trade Centres,0.02469114234820551
1382,DANFORTH AVE AT PAPE AVE,Riverdale Park (East and West),Nature/ Park,0.011483644654836494
1383,FINCH AVE EAST AT SANDHURST CIR (EAST),Chinese Cultural Centre of Greater Toronto,Attraction,0.03202854527544401
1384,WESTON RD AT KENHAR DR SOUTH SIDE,Black Creek Pioneer Village,Museum,0.031010038520442186
1385,550 OAKDALE RD,Black Creek Pioneer Village,Museum,0.028118175864593583
1386,HORNER AVE AT BELVIA RD,Famous PEOPLE Players,Performing Arts,0.014366036183748687
1387,2155 LAKE SHORE BLVD WEST,Humber Bay Park (Humber Bay Butterfly Habitat),Nature/ Park,0.005059683972176842
1388,BIRCHMOUNT RD AT HIGHWAY 401 (WALKWAY NORTH OF ROLARK),Scarborough Museum,Museum,0.03947501045131844
1389,MIDLAND AVE AT ARTILLERY ST,CF Fairview Mall,Landmark,0.06348569252466363
1390,YONGE BLVD AT FELBRIGG AVE,Alexander Muir Memorial Gardens,Nature/ Park,0.01578037384987063
1391,MIDLAND AVE AT AYLESWORTH AVE NORTH SIDE,Bluffer's Park and Beach (Scarborough Bluffs),Nature/ Park,0.01568682867112379
1392,BERRY RD AT CLOVERHILL RD,Humber Bay Park (Humber Bay Butterfly Habitat),Nature/ Park,0.018584441853399882
1393,ISLINGTON AVE AT VANHILL AVE,Humber Arboretum,Nature/ Park,0.045020963762676836
1394,SHEPPARD AVE EAST AT VICTORIA PARK AVE,CF Fairview Mall,Landmark,0.02151972006907113
1395,DAWES RD AT GOWER ST NORTH SIDE,Kew Gardens Park,Nature/ Park,0.030697019859411374
1396,JONES AVE AT BOULTBEE AVE,Riverdale Park (East and West),Nature/ Park,0.017192441341834095
1397,MACDONELL AVE AT QUEEN ST WEST NORTH SIDE,Medieval Times Dinner and Tournament,Performing Arts,0.014039080776366985
1398,CALEDONIA RD AT BRIDGELAND AVE,Yorkdale Mall,Landmark,0.018833080739747914
1399,DAVISVILLE AVE AT MT PLEASANT RD,Evergreen Brick Works,Attraction,0.026074610837191065
1400,ST CLAIR AVE WEST AT GLENHOLME AVE,Solar Stage Children's Theatre,Performing Arts,0.01527997589271319
1401,MAIN ST AT BENLAMOND AVE,Kew Gardens Park,Nature/ Park,0.009150279280937949
1402,HUNTINGWOOD DR AT MIDLAND AVE WEST SIDE,Scarborough Museum,Museum,0.046255586141587125
1403,HIGH PARK AVE AT ANNETTE ST,High Park,Nature/ Park,0.00886830667303811
1404,43 DREWRY AVE,Gibson House Museum,Museum,0.015713679293127163
1405,BLOOR ST WEST AT RIVERVIEW GARDENS,The Village Playhouse,Performing Arts,0.011953135937541692
1406,BIRCHMOUNT RD AT BONNIEWOOD RD,Rosetta McClain Gardens,Nature/ Park,0.03542467639781284
1407,BIRCHMOUNT RD AT ALLANFORD RD,Scarborough Museum,Museum,0.041161363880996456
1408,PHARMACY AVE AT SHERWOOD AVE,Aga Khan Museum,Museum,0.03126033519965504
1409,SHEPPARD AVE EAST AT ARAGON AVE,CF Fairview Mall,Landmark,0.03984245486804016
1410,QUEEN ST WEST AT UNIVERSITY AVE (OSGOODE STATION),Four Seasons Centre for the Performing Arts,Performing Arts,0.0017709569269870084
1411,EGLINTON AVE WEST AT HILLTOP RD,Solar Stage Children's Theatre,Performing Arts,0.019024782761186725
1412,CALEDONIA RD AT GLENCAIRN AVE,Yorkdale Mall,Landmark,0.026916006054901877
1413,777 KIPLING AVE,Famous PEOPLE Players,Performing Arts,0.015305249750191523
1414,72 FIFESHIRE RD,Meridian Arts Centre (formerly Toronto Centre for the Arts),Performing Arts,0.026614148344280036
1415,ROYAL YORK RD AT NEWCASTLE ST,Humber Bay Park (Humber Bay Butterfly Habitat),Nature/ Park,0.018187493750199863
1416,SHEPPARD AVE EAST AT VANDORF ST,Glen Rouge Campground,Nature/ Park,0.018736318346645534
1417,OAKWOOD AVE AT VAUGHAN RD,Solar Stage Children's Theatre,Performing Arts,0.019803227311110748
1418,VICTORIA PARK AVE AT O'CONNOR DR SOUTH SIDE,Aga Khan Museum,Museum,0.030100110957971677
1419,SPADINA AVE AT SULLIVAN ST,Theatre Passe Muraille,Performing Arts,0.005092239796032832
1420,DUNDAS ST WEST AT BROCK AVE,Museum of Contemporary Canadian Art,Gallery,0.01223079622769434
1421,MORNINGSIDE AVE AT WALKWAY TO MCKNIGHT DR,Toronto Zoo,Attraction,0.02978297043130516
1422,NEPTUNE DR AT RAJAH ST,Yorkdale Mall,Landmark,0.01281454465632453
1423,KIPLING AVE AT NEW TORONTO ST SOUTH SIDE,Famous PEOPLE Players,Performing Arts,0.013629817283544704
1424,LAMBTON AVE AT WESTON RD,The Village Playhouse,Performing Arts,0.03196826874906055
1425,EGLINTON AVE WEST AT RENFORTH DR EAST SIDE,Centennial Park,Nature/ Park,0.007236288878506063
1426,DAVENPORT RD AT AVENUE RD WEST SIDE,Koerner Hall (at the Telus Centre for Performance and Learning),Performing Arts,0.004988640982858978
1427,PARLIAMENT ST AT WELLESLEY ST EAST NORTH SIDE,Winchester Street Theatre,Performing Arts,0.002770970254901213
1428,PARK LANE CIR AT LAWRENCE AVE EAST,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.01451446122121015
1429,DIXON RD AT ISLINGTON AVE,Toronto Congress Centre,Convention & Trade Centres,0.03235421881656406
1430,PHARMACY AVE AT CHESTER LE BLVD (SOUTH),CF Fairview Mall,Landmark,0.023809669481037875
1431,CHERRY BEACH LOOP,Cherry Beach/ Clarke Beach Park,Nature/ Park,0.0068607435891227
1432,DUNDAS ST WEST AT INDIAN GROVE,High Park,Nature/ Park,0.010011389776583087
1433,ISLINGTON AVE AT ALBION RD,Woodbine Shopping Centre and Fantasy Fair,Attraction,0.037781388648646434
1434,MARKHAM RD AT ROBINSON ST,Chinese Cultural Centre of Greater Toronto,Attraction,0.08557020396073654
1435,MIDDLEFIELD RD AT STEELES AVE EAST,Chinese Cultural Centre of Greater Toronto,Attraction,0.04963259955304832
1436,MARKHAM RD AT EGLINTON AVE EAST,Scarborough Village Theatre,Performing Arts,0.0023009791098299336
1437,TORONTO SOUTH DETENTION CENTRE,Famous PEOPLE Players,Performing Arts,0.009650710688596156
1438,JANE ST AT FRITH RD,Black Creek Pioneer Village,Museum,0.030357874269709
1439,MOORE PARK AVE AT FARGO AVE,Gibson House Museum,Museum,0.0232605948844661
1440,ST CLAIR AVE WEST AT NORTHCLIFFE BLVD,Solar Stage Children's Theatre,Performing Arts,0.01719686059165514
1441,QUEENS QUAY WEST AT LOWER SPADINA AVE EAST SIDE,Toronto Music Garden,Nature/ Park,0.0025754728303860205
1442,LAMBTON AVE AT CASHMAN CRES (EAST),James Garden Park,Garden / Conservatory,0.030606657529649035
1443,YONGE ST AT ELLERSLIE AVE,Gibson House Museum,Museum,0.0009050285376335737
1444,QUEENS QUAY WEST AT LOWER SPADINA AVE WEST SIDE,Toronto Music Garden,Nature/ Park,0.0018176592572283384
1445,ORIOLE PKWY AT HILLSDALE AVE WEST,Spadina Museum,Museum,0.020999551390660225
1446,BIRCHMOUNT RD AT PINE GROVE AVE,Rosetta McClain Gardens,Nature/ Park,0.008991624360132075
1447,MORNINGSIDE AVE AT MCLEVIN AVE,Toronto Zoo,Attraction,0.030044428031011382
1448,WESTON RD AT GARYRAY DR,Black Creek Pioneer Village,Museum,0.029399106136115825
1449,MIDLAND AVE AT TREEWOOD ST,Scarborough Museum,Museum,0.011421806590957055
1450,REXDALE BLVD AT PRECISION RD,Woodbine Shopping Centre and Fantasy Fair,Attraction,0.011595836010352278
1451,SHEPPARD AVE EAST AT AMBROSE RD,Historic Zion Schoolhouse,Museum,0.023236486126027547
1452,QUEEN ST WEST AT DUNN AVE,Medieval Times Dinner and Tournament,Performing Arts,0.01123662675636973
1453,ANTIBES DR (NORTH) AT PLUM TREEWAY (SOUTH) NORTH SIDE,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.01632760290124717
1454,MORNINGSIDE AVE AT SEWELLS RD,Chinese Cultural Centre of Greater Toronto,Attraction,0.029330107003167905
1455,GLENCAIRN AVE AT CALEDONIA RD EAST SIDE,Yorkdale Mall,Landmark,0.026797168086949544
1456,QUEEN ST WEST AT SHAW ST,Lower Ossington Theatre,Performing Arts,0.004929849576186533
1457,PROGRESS AVE AT SHEPPARD AVE EAST,Chinese Cultural Centre of Greater Toronto,Attraction,0.0027085294526086826
1458,CARNFORTH RD AT LAWRENCE AVE EAST,Aga Khan Museum,Museum,0.02230132795303286
1459,LAWRENCE AVE WEST AT WESTON RD WEST SIDE,James Garden Park,Garden / Conservatory,0.026677701543218694
1460,STEELES AVE EAST AT WOODBINE AVE,Historic Zion Schoolhouse,Museum,0.02642662731318817
1461,HUNTINGWOOD DR AT DIBGATE BLVD,Chinese Cultural Centre of Greater Toronto,Attraction,0.03698415443191951
1462,LITTLES RD AT BIRRELL AVE,Toronto Zoo,Attraction,0.027552929834352924
1463,PARK ST AT CLAREMORE AVE,Rosetta McClain Gardens,Nature/ Park,0.010865234163332514
1464,RENFORTH DR AT EGLINTON AVE WEST SOUTH SIDE,Centennial Park,Nature/ Park,0.006516320771791905
1465,NEILSON RD AT SILVERBELL GROVE,Chinese Cultural Centre of Greater Toronto,Attraction,0.017838889385851816
1466,LAWRENCE AVE EAST AT CEDARBRAE MALL,Scarborough Village Theatre,Performing Arts,0.021435490917835563
1467,OAKWOOD AVE AT EGLINTON AVE WEST,Solar Stage Children's Theatre,Performing Arts,0.02386160278652852
1468,JANE ST AT PAGE AVE,The Village Playhouse,Performing Arts,0.018814923632038474
1469,LESLIE ST AT THORNY VINEWAY,Historic Zion Schoolhouse,Museum,0.006207226940685868
1470,OSSINGTON AVE AT DUNDAS ST WEST NORTH SIDE,Lower Ossington Theatre,Performing Arts,0.001777719116595512
1471,LAKE SHORE BLVD WEST AT SUPERIOR AVE,Humber Bay Park (Humber Bay Butterfly Habitat),Nature/ Park,0.009652141762205791
1472,ELLESMERE RD AT OAKLEY BLVD EAST SIDE,Scarborough Museum,Museum,0.014733350099661108
1473,DUPONT ST AT MANNING AVE EAST SIDE,Tarragon Theatre,Performing Arts,0.007741497348221532
1474,BRIAN AVE AT MARGARET AVE,CF Fairview Mall,Landmark,0.012127135617617022
1475,REXDALE BLVD AT BRYDON DR,Toronto Congress Centre,Convention & Trade Centres,0.020014648346648713
1476,6900 AIRPORT RD (INTERNATIONAL CENTRE - NORTH ENTRANCE),Woodbine Racetracks,Attraction,0.035946849000822796
1477,MCLEVIN AVE AT EMPRINGHAM DR EAST SIDE,Chinese Cultural Centre of Greater Toronto,Attraction,0.026079039725594916
1478,BIRCHMOUNT RD AT EGLINTON AVE EAST,Scarborough Museum,Museum,0.037178859210813285
1479,LAWRENCE AVE EAST AT WANLESS CRES (WEST),Alexander Muir Memorial Gardens,Nature/ Park,0.009847071466847252
1480,BATHURST ST AT TICHESTER RD SOUTH SIDE,Artscape Wychwood Barns,Landmark,0.00478210730432819
1481,SHEFFIELD ST AT DENSLEY AVE SOUTH SIDE,Yorkdale Mall,Landmark,0.03032529579338136
1482,22 STEINWAY BLVD,BAPS Shri Swaminarayan Mandir,Landmark,0.010836824762886277
1483,BAYVIEW AVE AT YORK MILLS RD,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.028579131784184867
1484,UNDERHILL DR AT BROOKBANKS DR,Aga Khan Museum,Museum,0.026389118314389674
1485,1792 BIRCHMOUNT RD,Scarborough Museum,Museum,0.03560363501340528
1486,LAKE SHORE BLVD WEST AT MIMICO AVE,Humber Bay Park (Humber Bay Butterfly Habitat),Nature/ Park,0.01110686482556545
1487,SENLAC RD AT PARK HOME AVE SOUTH SIDE,Meridian Arts Centre (formerly Toronto Centre for the Arts),Performing Arts,0.01202154460995667
1488,DUNDAS ST WEST AT BROCK AVE,Museum of Contemporary Canadian Art,Gallery,0.012108104589228333
1489,ORTON PARK RD AT LADYSBRIDGE DR (NORTH),Cedar Ridge Creative Centre,Gallery,0.009656995254116138
1490,RATHBURN RD AT MARTIN GROVE RD,Montgomery's Inn,Museum,0.0301098062674266
1491,JOHN GARLAND BLVD AT JAMESTOWN CRES (WEST),Woodbine Shopping Centre and Fantasy Fair,Attraction,0.016519925036327352
1492,MEADOWVALE RD AT LAVERY TRAIL,Rouge National Urban Park,Nature/ Park,0.025430211722216805
1493,BATHURST ST AT DUNDAS ST WEST (TORONTO WESTERN HOSPITAL),Theatre Passe Muraille,Performing Arts,0.004212672816357328
1494,SCARLETT RD AT EAST DR,James Garden Park,Garden / Conservatory,0.010344311434453387
1495,MARLEE AVE AT LAWRENCE AVE WEST,Yorkdale Mall,Landmark,0.013782685448275366
1496,DIXON RD AT DIXINGTON CRES EAST SIDE,Toronto Congress Centre,Convention & Trade Centres,0.03547295831005597
1497,LANSDOWNE AVE AT PATON RD,Museum of Contemporary Canadian Art,Gallery,0.0045788446319475805
1498,WILLOWDALE AVE AT NORTHWOOD DR,Gibson House Museum,Museum,0.020132078967458975
1499,ST CLAIR AVE WEST AT DEER PARK CRES EAST SIDE,Spadina Museum,Museum,0.01240533226394596
1500,GERRARD ST EAST AT OSBORNE AVE,Kew Gardens Park,Nature/ Park,0.012822179544430951
1501,GRANDRAVINE DR AT SENTINEL RD,Downsview Park,Nature/ Park,0.016864920563170648
1502,LANSDOWNE AVE AT BRANDON AVE NORTH SIDE,Museum of Contemporary Canadian Art,Gallery,0.012758662292688116
1503,KIPLING AVE AT REXDALE BLVD,Toronto Congress Centre,Convention & Trade Centres,0.021932911015117917
1504,ST CLAIR AVE EAST AT INGLEWOOD DR EAST SIDE,Toronto Reference Library,Landmark,0.015698365306381582
1505,PRINCE EDWARD DR AT BERRY RD,Humber Bay Park (Humber Bay Butterfly Habitat),Nature/ Park,0.02357361257714683
1506,WELLESWORTH DR AT DIXFIELD DR (NORTH),Centennial Park,Nature/ Park,0.009692653584049086
1507,OSSINGTON AVE AT DUPONT ST,Solar Stage Children's Theatre,Performing Arts,0.012737220242042532
1508,KIPLING AVE AT DIXON RD,Toronto Congress Centre,Convention & Trade Centres,0.01915301984386456
1509,OPPOSITE 840 TANDRIDGE CRES,Toronto Congress Centre,Convention & Trade Centres,0.04683059383456194
1510,BAY ST AT GERRARD ST WEST,Toronto Coach Terminal,Transportation,0.0008983782446942546
1511,GENTIAN DR AT RENFORTH DR,Centennial Park,Nature/ Park,0.005825769957942016
1512,STEEPROCK DR AT CHESSWOOD DR EAST SIDE,Downsview Park,Nature/ Park,0.009739626152192702
1513,BRIMLEY RD AT BRITWELL AVE,Scarborough Museum,Museum,0.0040914302275771456
1514,MIDLAND AVE AT ROMULUS DR,Scarborough Museum,Museum,0.015079303277202305
1515,WILSON AVE AT CLYDE AVE,Yorkdale Mall,Landmark,0.026493363201483943
1516,PHARMACY AVE AT BEVERLY GLEN BLVD,CF Fairview Mall,Landmark,0.026469238343731896
1517,EGLINTON AVE EAST AT FALCON ST WEST SIDE,Alexander Muir Memorial Gardens,Nature/ Park,0.020241495385801295
1518,WESTON RD AT FERN AVE,James Garden Park,Garden / Conservatory,0.029968831583970776
1519,COLLEGE ST AT OSSINGTON AVE,Lower Ossington Theatre,Performing Arts,0.006745247175330178
1520,FINCH AVE WEST AT WESTMORE DR,Humber Arboretum,Nature/ Park,0.006407716945005286
1521,AVENUE RD AT DOUGLAS AVE,Alexander Muir Memorial Gardens,Nature/ Park,0.015382325116286136
1522,KING ST WEST AT SUDBURY ST,Coca-Cola Coliseum (formerly Ricoh Coliseum),Sports / Entertainment Venue,0.003994935649019665
1523,MIDDLEFIELD RD AT SELECT AVE,Chinese Cultural Centre of Greater Toronto,Attraction,0.04617784525668728
1524,STAINES RD AT SEASONS DR SOUTH SIDE,Chinese Cultural Centre of Greater Toronto,Attraction,0.03484229276494659
1525,WARDEN AVE AT MANHATTAN DR,Scarborough Museum,Museum,0.04213633470053199
1526,MAIN ST AT LYALL AVE NORTH SIDE,Kew Gardens Park,Nature/ Park,0.00868756005546231
1527,YONGE ST AT FAIRLAWN AVE,Alexander Muir Memorial Gardens,Nature/ Park,0.00796217029588116
1528,BELLAMY RD NORTH AT BRAEBURN BLVD SOUTH SIDE,Scarborough Village Theatre,Performing Arts,0.017373174379789195
1529,BERGAMOT AVE AT REXDALE BLVD NORTH SIDE,Toronto Congress Centre,Convention & Trade Centres,0.027822861436511782
1530,88 PARK LAWN RD,Humber Bay Park (Humber Bay Butterfly Habitat),Nature/ Park,0.004859836537727398
1531,PROGRESS AVE AT BELLAMY RD NORTH EAST SIDE,Chinese Cultural Centre of Greater Toronto,Attraction,0.019229407704266784
1532,SHEPPARD AVE EAST AT HAVENVIEW RD,Chinese Cultural Centre of Greater Toronto,Attraction,0.016969851955469045
1533,HORNER AVE AT THIRTIETH ST,Marie Curtis Park East Beach,Nature/ Park,0.017356326565276553
1534,WILMINGTON AVE AT SHEPPARD AVE WEST NORTH SIDE,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.01759269651106147
1535,QUEEN ST WEST AT BAY ST,Old City Hall,Landmark,0.002075633550310883
1536,ELLESMERE RD AT BOROUGH APPROACH EAST,Scarborough Museum,Museum,0.011092927837860783
1537,LAWSON RD AT CLYDE RD,Glen Rouge Campground,Nature/ Park,0.030492305128744852
1538,DUNDAS ST WEST AT SORAUREN AVE,Museum of Contemporary Canadian Art,Gallery,0.005340925100078784
1539,SENLAC RD AT FINCH AVE WEST,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.014482712328750855
1540,DANFORTH AVE AT PHARMACY AVE,Balmy Beach Park,Nature/ Park,0.020154899484831786
1541,WESTON RD AT JANE ST,James Garden Park,Garden / Conservatory,0.0231692596413627
1542,DUFFERIN ST AT CASTLEFIELD AVE,Yorkdale Mall,Landmark,0.02712539683538996
1543,SIGNAL HILL AVE AT STEELES AVE WEST,BAPS Shri Swaminarayan Mandir,Landmark,0.011495144665211055
1544,BRIMLEY RD AT DANFORTH RD,Scarborough Museum,Museum,0.02623011996863366
1545,FINCH AVE WEST AT ARDWICK BLVD (WEST),Woodbine Shopping Centre and Fantasy Fair,Attraction,0.04510852949454656
1546,STEELES AVE WEST AT ADESSO DR,Black Creek Pioneer Village,Museum,0.0091077700920472
1547,MORNINGSIDE AVE AT MILITARY TRAIL,Cedar Ridge Creative Centre,Gallery,0.03216355851436503
1548,YORK MILLS RD AT CEDARWOOD AVE WEST SIDE,Alexander Muir Memorial Gardens,Nature/ Park,0.023336743982140463
1549,INDUSTRY ST AT BERTAL RD SOUTH SIDE,James Garden Park,Garden / Conservatory,0.032316143687595014
1550,SHEPPARD AVE EAST AT YONGE ST EAST SIDE,Meridian Arts Centre (formerly Toronto Centre for the Arts),Performing Arts,0.0077537316501004525
1551,NORFINCH DR AT FINCH AVE WEST NORTH SIDE,Black Creek Pioneer Village,Museum,0.021265711946794653
1552,ISLINGTON AVE AT BERGAMOT AVE,Toronto Congress Centre,Convention & Trade Centres,0.032611043497156524
1553,580 RATHBURN RD (SENECA SCHOOL),Centennial Park Conservatory,Nature/ Park,0.0064007631337743365
1554,DUNDAS ST WEST AT BAY ST,Toronto City Hall and Nathan Phillips Square,Landmark,0.001026534657268695
1555,MCCOWAN RD AT HORFIELD AVE,Bluffer's Park and Beach (Scarborough Bluffs),Nature/ Park,0.020331265036321378
1556,VARSITY RD AT DORAN AVE,James Garden Park,Garden / Conservatory,0.02025624274397549
1557,PROGRESS AVE AT ESTATE DR (EAST SIDE),Chinese Cultural Centre of Greater Toronto,Attraction,0.015512565473279435
1558,MIDLAND AVE AT SHEPPARD AVE EAST,Scarborough Museum,Museum,0.03406293388093087
1559,EASTERN AVE AT MINTO ST (POST OFFICE) EAST SIDE,Tommy Thompson Park,Nature/ Park,0.009889652532727887
1560,GERRARD ST EAST AT RATHMORE AVE WEST SIDE,Balmy Beach Park,Nature/ Park,0.01614335490556494
1561,BAYVIEW AVE AT BURLEIGH HEIGHTS DR NORTH SIDE,Gibson House Museum,Museum,0.024944172796623875
1562,KEELE ST AT DUNDAS ST WEST,High Park,Nature/ Park,0.009719593183159188
1563,300 DANFORTH RD,Rosetta McClain Gardens,Nature/ Park,0.01654948530008936
1564,PHARMACY AVE AT ROSITA CRES NORTH SIDE,Rosetta McClain Gardens,Nature/ Park,0.03851920317449326
1565,BIRCHMOUNT RD AT KINGSTON RD,Rosetta McClain Gardens,Nature/ Park,0.00940628834638521
1566,LESLIE ST AT FRANCINE DR SOUTH SIDE,Historic Zion Schoolhouse,Museum,0.014706010981694296
1567,PHARMACY AVE AT ARNALL AVE,CF Fairview Mall,Landmark,0.030005326640399944
1568,TUSCAN GATE AT SHEPPARD AVE WEST,Downsview Park,Nature/ Park,0.005967197283548019
1569,OPPOSITE 950 DIXON RD,Toronto Pearson International Airport,Transportation,0.017345976504231406
1570,WESTON RD AT SUNSET TRAIL,Toronto Congress Centre,Convention & Trade Centres,0.050032851524743
1571,KIPLING AVE AT HORNER AVE,Famous PEOPLE Players,Performing Arts,0.009834824158613647
1572,WARDEN AVE AT DANFORTH AVE,Rosetta McClain Gardens,Nature/ Park,0.01876092967349958
1573,RANEE AVE AT MIKADO AVE,Yorkdale Mall,Landmark,0.00926181932298365
1574,MCCOWAN RD AT HIGHWAY 401,Scarborough Museum,Museum,0.022535776664572685
1575,VICTORIA PARK AVE AT FARM GREENWAY,CF Fairview Mall,Landmark,0.029986869833563752
1576,MCCOWAN RD AT NUGGET AVE,Chinese Cultural Centre of Greater Toronto,Attraction,0.027145476553296296
1577,FINCH AVE EAST AT LONGMORE ST,Gibson House Museum,Museum,0.014355965293528289
1578,SPADINA AVE AT HARBORD ST NORTH SIDE,Ukrainian Museum of Canada,Museum,0.00043892614792907255
1579,DAWES RD AT GOODWOOD PARK CRT,Kew Gardens Park,Nature/ Park,0.023315650696528738
1580,MCCOWAN RD AT HOLLYHEDGE DR (NORTH) SOUTH SIDE,Scarborough Museum,Museum,0.013341275107217807
1581,BIRCHMOUNT RD AT VAUXHALL DR,Scarborough Museum,Museum,0.033105347655401476
1582,SHEPPARD AVE WEST AT WESTON RD,Black Creek Pioneer Village,Museum,0.04731406508338666
